qseqid,sseqid,staxid,ssciname,scomname,sskingdom,pident,length,qlen,slen,mismatch,gapopen,gaps,qstart,qend,sstart,send,stitle,evalue,bitscore,qcovs,qcovhsp
Zotu977,gi|328672226|gb|JF773145.1|,1004761,Neofibularia hartmani,Neofibularia hartmani,Eukaryota,99.042,313,313,709,3,0,0,1,313,371,683,"Neofibularia hartmani voucher QM:G324632 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",3.24E-152,552,100,100
Zotu977,gi|402230783|emb|HE611588.1|,1114238,Neofibularia irata,Neofibularia irata,Eukaryota,98.722,313,313,658,4,0,0,1,313,346,658,"Neofibularia irata mitochondrial partial COI gene for cytochrome oxidase subunit 1, specimen voucher QMB G307266",3.94E-151,547,100,100
Zotu977,gi|402230781|emb|HE611587.1|,1004761,Neofibularia hartmani,Neofibularia hartmani,Eukaryota,98.403,313,313,658,5,0,0,1,313,346,658,"Neofibularia hartmani mitochondrial partial COI gene for cytochrome oxidase subunit 1, specimen voucher QMB G306606",1.68E-149,543,100,100
Zotu977,gi|2061148473|gb|MZ487007.1|,1183866,Biemna caribea,Biemna caribea,Eukaryota,98.083,313,313,674,6,0,0,1,313,347,659,"Biemna caribea voucher KY131 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",2.04E-148,538,100,100
Zotu977,gi|2061148333|gb|MZ486937.1|,1183866,Biemna caribea,Biemna caribea,Eukaryota,98.083,313,313,670,6,0,0,1,313,343,655,"Biemna caribea voucher KY015 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",2.04E-148,538,100,100
Zotu983,gi|459938195|gb|KC594154.1|,749188,Parvocalanus crassirostris,Parvocalanus crassirostris,Eukaryota,100,313,313,679,0,0,0,1,313,357,669,"Parvocalanus crassirostris isolate 26PC2 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",1.47E-156,565,100,100
Zotu983,gi|459938193|gb|KC594153.1|,749188,Parvocalanus crassirostris,Parvocalanus crassirostris,Eukaryota,100,313,313,679,0,0,0,1,313,357,669,"Parvocalanus crassirostris isolate 22PC1 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",1.47E-156,565,100,100
Zotu983,gi|459938199|gb|KC594156.1|,749188,Parvocalanus crassirostris,Parvocalanus crassirostris,Eukaryota,98.083,313,313,684,6,0,0,1,313,357,669,"Parvocalanus crassirostris isolate 32PC1 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",2.04E-148,538,100,100
Zotu984,gi|1150311753|gb|KY564211.1|,1962580,Halisarca desqueyrouxae,Halisarca desqueyrouxae,Eukaryota,98.403,313,313,637,5,0,0,1,313,109,421,"Halisarca desqueyrouxae cytochrome c oxidase subunit I (cox1) gene, partial cds; mitochondrial",1.68E-149,543,100,100
Zotu984,gi|1917890987|gb|MW144970.1|,2772883,Chondrillida sp. 3 JV-2020,Chondrillida sp. 3 JV-2020,Eukaryota,98.403,313,313,1167,5,0,0,1,313,327,639,"Chondrillida sp. 3 JV-2020 voucher UF 3836 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",1.68E-149,543,100,100
Zotu984,gi|1489968542|gb|MG421851.1|,2583056,Halisarca dujardinii,Halisarca dujardinii,Eukaryota,96.805,313,313,658,10,0,0,1,313,346,658,"Halisarca dujardini voucher BIOUG14665-G12 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",5.48E-143,520,100,100
Zotu984,gi|164420980|ref|NC_010212.1|,2583056,Halisarca dujardinii,Halisarca dujardinii,Eukaryota,96.805,313,313,19277,10,0,0,1,313,2980,3292,"Halisarca dujardini mitochondrion, complete genome",5.48E-143,520,100,100
Zotu1023,gi|1150311753|gb|KY564211.1|,1962580,Halisarca desqueyrouxae,Halisarca desqueyrouxae,Eukaryota,98.722,313,313,637,4,0,0,1,313,109,421,"Halisarca desqueyrouxae cytochrome c oxidase subunit I (cox1) gene, partial cds; mitochondrial",3.94E-151,547,100,100
Zotu1023,gi|1917890987|gb|MW144970.1|,2772883,Chondrillida sp. 3 JV-2020,Chondrillida sp. 3 JV-2020,Eukaryota,98.722,313,313,1167,4,0,0,1,313,327,639,"Chondrillida sp. 3 JV-2020 voucher UF 3836 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",3.94E-151,547,100,100
Zotu1023,gi|1489968542|gb|MG421851.1|,2583056,Halisarca dujardinii,Halisarca dujardinii,Eukaryota,97.125,313,313,658,9,0,0,1,313,346,658,"Halisarca dujardini voucher BIOUG14665-G12 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",4.50E-144,525,100,100
Zotu1023,gi|164420980|ref|NC_010212.1|,2583056,Halisarca dujardinii,Halisarca dujardinii,Eukaryota,97.125,313,313,19277,9,0,0,1,313,2980,3292,"Halisarca dujardini mitochondrion, complete genome",4.50E-144,525,100,100
Zotu1024,gi|1133566571|gb|KX601202.1|,1931084,Protosuberites mereui,Protosuberites mereui,Eukaryota,99.681,313,313,527,1,0,0,1,313,201,513,"Protosuberites mereui voucher PROTOBM08 cytochrome oxidase subunit I gene, partial cds; mitochondrial",6.25E-155,561,100,100
Zotu1024,gi|1133566563|gb|KX601198.1|,1931084,Protosuberites mereui,Protosuberites mereui,Eukaryota,99.681,313,313,527,1,0,0,1,313,201,513,"Protosuberites mereui voucher PROTOBM04 cytochrome oxidase subunit I gene, partial cds; mitochondrial",6.25E-155,561,100,100
Zotu1024,gi|1682790086|gb|MG825741.1|,2075534,Protosuberites sp. MN-2018,Protosuberites sp. MN-2018,Eukaryota,99.361,313,313,653,2,0,0,1,313,327,639,"Protosuberites sp. MN-2018 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",7.61E-154,556,100,100
Zotu1024,gi|1133566561|gb|KX601197.1|,1931084,Protosuberites mereui,Protosuberites mereui,Eukaryota,99.361,313,313,527,2,0,0,1,313,201,513,"Protosuberites mereui voucher PROTOBM03 cytochrome oxidase subunit I gene, partial cds; mitochondrial",7.61E-154,556,100,100
Zotu1024,gi|1249141410|gb|KX866738.1|,1336888,Terpios gelatinosus,Terpios gelatinosus,Eukaryota,98.083,313,313,1192,6,0,0,1,313,345,657,"Terpios gelatinosus voucher Po.25564 cytochrome c oxidase subunit 1 (COI) gene, partial cds; mitochondrial",2.04E-148,538,100,100
Zotu1024,gi|1913154943|gb|MW059095.1|,2773006,Suberitidae sp. 1 JV-2020,Suberitidae sp. 1 JV-2020,Eukaryota,98.083,313,313,687,6,0,0,1,313,360,672,"Suberitidae sp. 1 JV-2020 voucher KBOA1219165 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",2.04E-148,538,100,100
Zotu1024,gi|664803915|gb|KJ620404.1|,1518554,aff. Protosuberites sp. 190513-06,aff. Protosuberites sp. 190513-06,Eukaryota,97.764,313,313,659,7,0,0,1,313,341,653,"Aff. Protosuberites sp. 190513-06 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",8.69E-147,534,100,100
Zotu1024,gi|1913154947|gb|MW059097.1|,2773009,Suberitidae sp. 4 JV-2020,Suberitidae sp. 4 JV-2020,Eukaryota,97.764,313,313,1176,7,0,0,1,313,345,657,"Suberitidae sp. 4 JV-2020 voucher UF 3943 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",8.69E-147,534,100,100
Zotu1024,gi|50083203|gb|AY561979.1|,283545,Protosuberites sp. POR14649,Protosuberites sp. POR14649,Eukaryota,97.764,313,313,709,7,0,0,1,313,371,683,"'Protosuberites' sp. POR14649 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",8.69E-147,534,100,100
Zotu1044,gi|319412263|gb|HQ840955.1|,227086,Bigelowiella natans,Bigelowiella natans,Eukaryota,100,313,313,36375,0,0,0,1,313,3777,4089,"Bigelowiella natans culture-collection CCMP:621 mitochondrion, partial genome",1.47E-156,565,100,100
Zotu1044,gi|260766527|gb|GQ896380.1|,227086,Bigelowiella natans,Bigelowiella natans,Eukaryota,100,313,313,1569,0,0,0,1,313,447,759,"Bigelowiella natans strain CCMP 2755 cytochrome oxidase subunit 1 gene, complete cds; mitochondrial",1.47E-156,565,100,100
Zotu1073,gi|1934896622|gb|MW278590.1|,2790767,Nicolea sp. HAW01,Nicolea sp. HAW01,Eukaryota,100,313,313,658,0,0,0,1,313,346,658,"Nicolea sp. HAW01 voucher UF:Invertebrate Zoology:5510-Annelida cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",1.47E-156,565,100,100
Zotu1102,gi|490342756|gb|KC617066.1|,1318556,Macrothrix sp. HE-364,Macrothrix sp. HE-364,Eukaryota,99.361,313,313,558,2,0,0,1,313,246,558,"Macrothrix sp. HE-364 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",7.61E-154,557,100,100
Zotu1113,gi|1778432126|gb|MN690374.1|,51821,Boloceroides mcmurrichi,Boloceroides mcmurrichi,Eukaryota,100,313,313,678,0,0,0,1,313,351,663,"Boloceroides mcmurrichi isolate IP0277 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",1.47E-156,565,100,100
Zotu1113,gi|1934897148|gb|MW278853.1|,51821,Boloceroides mcmurrichi,Boloceroides mcmurrichi,Eukaryota,99.681,313,313,657,1,0,0,1,313,345,657,"Boloceroides mcmurrichi voucher UF:Invertebrate Zoology:14016-Cnidaria cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",6.25E-155,561,100,100
Zotu1113,gi|537469654|gb|KC706678.1|,51821,Boloceroides mcmurrichi,Boloceroides mcmurrichi,Eukaryota,99.361,313,313,313,2,0,0,1,313,1,313,"Boloceroides mcmurrichi voucher BMOO-09310 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",7.61E-154,556,100,100
Zotu1146,gi|1240946758|gb|KX756228.1|,3088,Tetradesmus obliquus,Tetradesmus obliquus,Eukaryota,100,313,313,41704,0,0,0,1,313,36515,36827,"Tetradesmus obliquus mitochondrion, complete genome",1.47E-156,565,100,100
Zotu1146,gi|8099190|gb|AF204057.1|,3088,Tetradesmus obliquus,Tetradesmus obliquus,Eukaryota,99.361,313,313,42919,2,0,0,1,313,37323,37635,"Scenedesmus obliquus strain UTEX 78 mitochondrion, complete genome",7.61E-154,556,100,100
Zotu1146,gi|11467911|ref|NC_002254.1|,3088,Tetradesmus obliquus,Tetradesmus obliquus,Eukaryota,99.361,313,313,42781,2,0,0,1,313,21363,21675,"Tetradesmus obliquus strain KS3-2 mitochondrion, complete genome",7.61E-154,556,100,100
Zotu1150,gi|1934896974|gb|MW278766.1|,2790589,Opheodesoma grisea,Opheodesoma grisea,Eukaryota,100,313,313,658,0,0,0,1,313,346,658,"Opheodesoma grisea voucher UF:Invertebrate Zoology:18373-Echinodermata cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",1.47E-156,565,100,100
Zotu1153,gi|1020994500|gb|KU204256.1|,1232802,Amphibalanus reticulatus,Amphibalanus reticulatus,Eukaryota,99.042,313,313,681,3,0,0,1,313,351,663,"Amphibalanus reticulatus isolate 142732A cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",3.24E-152,552,100,100
Zotu1153,gi|1020994680|gb|KU204346.1|,1232802,Amphibalanus reticulatus,Amphibalanus reticulatus,Eukaryota,98.722,313,313,681,4,0,0,1,313,351,663,"Amphibalanus reticulatus isolate 151946A cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",3.94E-151,547,100,100
Zotu1153,gi|2452631470|ref|NC_071896.1|,1232802,Amphibalanus reticulatus,Amphibalanus reticulatus,Eukaryota,98.403,313,313,15062,5,0,0,1,313,393,705,"Amphibalanus reticulatus mitochondrion, complete genome",1.68E-149,543,100,100
Zotu1153,gi|1927958278|gb|MW196422.1|,1232802,Amphibalanus reticulatus,Amphibalanus reticulatus,Eukaryota,98.403,313,313,645,5,0,0,1,313,333,645,"Amphibalanus reticulatus voucher Lp 06 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",1.68E-149,543,100,100
Zotu1153,gi|1852460277|gb|MK995350.1|,2583967;2583968;2583969,Amphibalanus sp. Bcl4117PM1379;Amphibalanus sp. Bcl4216PM937;Amphibalanus sp. Bcl5217PM1550,Amphibalanus sp. Bcl4117PM1379;Amphibalanus sp. Bcl4216PM937;Amphibalanus sp. Bcl5217PM1550,Eukaryota,98.083,313,313,641,6,0,0,1,313,329,641,"Amphibalanus sp. Bcl4117PM1379 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",2.04E-148,538,100,100
Zotu1153,gi|1852460275|gb|MK995349.1|,2583965,Amphibalanus sp. Bcl1117PM125,Amphibalanus sp. Bcl1117PM125,Eukaryota,98.083,313,313,641,6,0,0,1,313,329,641,"Amphibalanus sp. Bcl1117PM125 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",2.04E-148,538,100,100
Zotu1153,gi|1778431516|gb|MN690069.1|,2672237;2672238;2672239;2672240;2672241;2672242,Balanidae sp. ZP157;Balanidae sp. ZP160;Balanidae sp. ZP164;Balanidae sp. ZP198;Balanidae sp. ZP276;Balanidae sp. ZP320,Balanidae sp. ZP157;Balanidae sp. ZP160;Balanidae sp. ZP164;Balanidae sp. ZP198;Balanidae sp. ZP276;Balanidae sp. ZP320,Eukaryota,98.083,313,313,313,6,0,0,1,313,1,313,"Balanidae sp. ZP157 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",2.04E-148,538,100,100
Zotu1153,gi|1020994728|gb|KU204370.1|,1232802,Amphibalanus reticulatus,Amphibalanus reticulatus,Eukaryota,98.083,313,313,681,6,0,0,1,313,351,663,"Amphibalanus reticulatus isolate 153459C cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",2.04E-148,538,100,100
Zotu1153,gi|1020994726|gb|KU204369.1|,1232802,Amphibalanus reticulatus,Amphibalanus reticulatus,Eukaryota,98.083,313,313,681,6,0,0,1,313,351,663,"Amphibalanus reticulatus isolate 153459B cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",2.04E-148,538,100,100
Zotu1153,gi|1020994688|gb|KU204350.1|,1232802,Amphibalanus reticulatus,Amphibalanus reticulatus,Eukaryota,98.083,313,313,664,6,0,0,1,313,351,663,"Amphibalanus reticulatus isolate 151990A cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",2.04E-148,538,100,100
Zotu1205,gi|2033716901|gb|CP068256.2|,9606,Homo sapiens,human,Eukaryota,100,311,311,51324926,0,0,0,1,311,3810515,3810205,Homo sapiens isolate CHM13 chromosome 22,1.78E-155,562,100,100
Zotu1205,gi|2033716901|gb|CP068256.2|,9606,Homo sapiens,human,Eukaryota,98.714,311,311,51324926,4,0,0,1,311,9837909,9838219,Homo sapiens isolate CHM13 chromosome 22,4.77E-150,544,100,100
Zotu1205,gi|2033716901|gb|CP068256.2|,9606,Homo sapiens,human,Eukaryota,98.071,311,311,51324926,6,0,0,1,311,10625115,10624805,Homo sapiens isolate CHM13 chromosome 22,2.47E-147,535,100,100
Zotu1205,gi|2033711141|gb|CP068263.2|,9606,Homo sapiens,human,Eukaryota,100,311,311,99753195,0,0,0,1,311,1840273,1839963,Homo sapiens isolate CHM13 chromosome 15,1.78E-155,562,100,100
Zotu1205,gi|33695214|emb|BX572084.5|,9606,Homo sapiens,human,Eukaryota,100,311,311,186739,0,0,0,1,311,10828,11138,"Human DNA sequence from clone RP11-423O2 on chromosome 1, complete sequence",1.78E-155,562,100,100
Zotu1205,gi|2033716899|gb|CP068257.2|,9606,Homo sapiens,human,Eukaryota,99.678,311,311,45090682,1,0,0,1,311,2308795,2308485,Homo sapiens isolate CHM13 chromosome 21,7.56E-154,557,100,100
Zotu1205,gi|2033716899|gb|CP068257.2|,9606,Homo sapiens,human,Eukaryota,98.392,311,311,45090682,5,0,0,1,311,7592434,7592124,Homo sapiens isolate CHM13 chromosome 21,2.03E-148,539,100,100
Zotu1205,gi|148250110|gb|AF402806.2|,9606,Homo sapiens,human,Eukaryota,99.678,311,311,89911,1,0,0,1,311,65787,65477,Homo sapiens PAC 659M14 low-copy repeat chAB4/NF1 pericentromeric region,7.56E-154,557,100,100
Zotu1205,gi|974576826|ref|NG_046587.1|,9606,Homo sapiens,human,Eukaryota,99.035,311,311,1257,3,0,0,1,311,462,772,Homo sapiens MT-CO1 pseudogene 33 (MTCO1P33) on chromosome 22,3.91E-151,548,100,100
Zotu1205,gi|300244637|gb|AC241545.2|,9606,Homo sapiens,human,Eukaryota,99.035,311,311,40857,3,0,0,1,311,18264,17954,"Homo sapiens FOSMID clone ABC8-40862300O19 from chromosome unknown, complete sequence",3.91E-151,548,100,100
Zotu1205,gi|28376844|gb|AC138776.2|,9606,Homo sapiens,human,Eukaryota,99.035,311,311,202926,3,0,0,1,311,81098,81408,"Homo sapiens BAC clone RP11-1277N13 from UL, complete sequence",3.91E-151,548,100,100
Zotu1205,gi|974576823|ref|NG_046588.1|,9606,Homo sapiens,human,Eukaryota,98.714,311,311,1257,4,0,0,1,311,795,485,Homo sapiens MT-CO1 pseudogene 34 (MTCO1P34) on chromosome 22,4.77E-150,544,100,100
Zotu1205,gi|914338100|gb|AC270106.1|,9606,Homo sapiens,human,Eukaryota,98.714,311,311,213752,4,0,0,1,311,50385,50075,"Homo sapiens BAC clone CH17-132O22 from chromosome 4, complete sequence",4.77E-150,544,100,100
Zotu1227,gi|767807009|gb|KP254185.1|,1629150,Lumbrineris perkinsi,Lumbrineris perkinsi,Eukaryota,98.722,313,313,658,4,0,0,1,313,346,658,"Lumbrineris perkinsi voucher FTP_2349 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",3.94E-151,547,100,100
Zotu1234,gi|1852460277|gb|MK995350.1|,2583967;2583968;2583969,Amphibalanus sp. Bcl4117PM1379;Amphibalanus sp. Bcl4216PM937;Amphibalanus sp. Bcl5217PM1550,Amphibalanus sp. Bcl4117PM1379;Amphibalanus sp. Bcl4216PM937;Amphibalanus sp. Bcl5217PM1550,Eukaryota,100,313,313,641,0,0,0,1,313,329,641,"Amphibalanus sp. Bcl4117PM1379 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",1.47E-156,565,100,100
Zotu1234,gi|1852460275|gb|MK995349.1|,2583965,Amphibalanus sp. Bcl1117PM125,Amphibalanus sp. Bcl1117PM125,Eukaryota,100,313,313,641,0,0,0,1,313,329,641,"Amphibalanus sp. Bcl1117PM125 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",1.47E-156,565,100,100
Zotu1234,gi|1778431516|gb|MN690069.1|,2672237;2672238;2672239;2672240;2672241;2672242,Balanidae sp. ZP157;Balanidae sp. ZP160;Balanidae sp. ZP164;Balanidae sp. ZP198;Balanidae sp. ZP276;Balanidae sp. ZP320,Balanidae sp. ZP157;Balanidae sp. ZP160;Balanidae sp. ZP164;Balanidae sp. ZP198;Balanidae sp. ZP276;Balanidae sp. ZP320,Eukaryota,100,313,313,313,0,0,0,1,313,1,313,"Balanidae sp. ZP157 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",1.47E-156,565,100,100
Zotu1234,gi|1020994728|gb|KU204370.1|,1232802,Amphibalanus reticulatus,Amphibalanus reticulatus,Eukaryota,100,313,313,681,0,0,0,1,313,351,663,"Amphibalanus reticulatus isolate 153459C cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",1.47E-156,565,100,100
Zotu1234,gi|1020994688|gb|KU204350.1|,1232802,Amphibalanus reticulatus,Amphibalanus reticulatus,Eukaryota,100,313,313,664,0,0,0,1,313,351,663,"Amphibalanus reticulatus isolate 151990A cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",1.47E-156,565,100,100
Zotu1234,gi|1927958310|gb|MW196438.1|,1232802,Amphibalanus reticulatus,Amphibalanus reticulatus,Eukaryota,100,313,313,645,0,0,0,1,313,333,645,"Amphibalanus reticulatus voucher Sr 15 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",1.47E-156,565,100,100
Zotu1234,gi|1927958308|gb|MW196437.1|,1232802,Amphibalanus reticulatus,Amphibalanus reticulatus,Eukaryota,100,313,313,645,0,0,0,1,313,333,645,"Amphibalanus reticulatus voucher Sr 13 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",1.47E-156,565,100,100
Zotu1234,gi|1927958266|gb|MW196416.1|,1232802,Amphibalanus reticulatus,Amphibalanus reticulatus,Eukaryota,100,313,313,645,0,0,0,1,313,333,645,"Amphibalanus reticulatus voucher Lb 09 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",1.47E-156,565,100,100
Zotu1234,gi|1852460283|gb|MK995353.1|,2583966,Amphibalanus sp. Bcl4117PM1378,Amphibalanus sp. Bcl4117PM1378,Eukaryota,99.681,313,313,641,1,0,0,1,313,329,641,"Amphibalanus sp. Bcl4117PM1378 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",6.25E-155,561,100,100
Zotu1234,gi|1778431514|gb|MN690068.1|,2672236,Balanidae sp. ZP154,Balanidae sp. ZP154,Eukaryota,99.681,313,313,313,1,0,0,1,313,1,313,"Balanidae sp. ZP154 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",6.25E-155,561,100,100
Zotu1237,gi|1788196777|gb|MK990594.1|,308475,Paramoeba branchiphila,Paramoeba branchiphila,Eukaryota,97.444,313,313,825,8,0,0,1,313,93,405,"Paramoeba branchiphila strain RP cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",1.06E-145,529,100,100
Zotu1245,gi|459938195|gb|KC594154.1|,749188,Parvocalanus crassirostris,Parvocalanus crassirostris,Eukaryota,99.681,313,313,679,1,0,0,1,313,357,669,"Parvocalanus crassirostris isolate 26PC2 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",6.25E-155,561,100,100
Zotu1245,gi|459938193|gb|KC594153.1|,749188,Parvocalanus crassirostris,Parvocalanus crassirostris,Eukaryota,99.681,313,313,679,1,0,0,1,313,357,669,"Parvocalanus crassirostris isolate 22PC1 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",6.25E-155,561,100,100
Zotu1245,gi|459938199|gb|KC594156.1|,749188,Parvocalanus crassirostris,Parvocalanus crassirostris,Eukaryota,97.764,313,313,684,7,0,0,1,313,357,669,"Parvocalanus crassirostris isolate 32PC1 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",8.69E-147,534,100,100
Zotu1251,gi|1552776556|ref|NC_040224.1|,309737,Cladosiphon okamuranus,Cladosiphon okamuranus,Eukaryota,99.681,313,313,38419,1,0,0,1,313,35366,35678,"Cladosiphon okamuranus mitochondrion, complete genome",6.25E-155,561,100,100
Zotu1251,gi|1331036271|dbj|LC107829.1|,309737,Cladosiphon okamuranus,Cladosiphon okamuranus,Eukaryota,99.681,313,313,1468,1,0,0,1,313,349,661,"Cladosiphon okamuranus mitochondrial cox1 gene for cytochrome oxidase subunit 1, partial cds",6.25E-155,561,100,100
Zotu1285,gi|1783651495|gb|MK477996.1|,566290,Holothuria hilla,Holothuria hilla,Eukaryota,99.681,313,313,539,1,0,0,1,313,73,385,"Holothuria hilla voucher INV EQU4311 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",6.25E-155,561,100,100
Zotu1311,gi|449147665|gb|JQ997025.1|,1290781,Facelinidae sp. A LC-2013,Facelinidae sp. A LC-2013,Eukaryota,99.042,313,313,658,3,0,0,1,313,346,658,"Facelinidae sp. A LC-2013 voucher CASIZ186437 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",3.24E-152,552,100,100
Zotu1331,gi|1934897010|gb|MW278784.1|,1888264,Thalamita integra,Thalamita integra,Eukaryota,100,313,313,658,0,0,0,1,313,346,658,"Thalamita integra voucher UF:Invertebrate Zoology:46000-Arthropoda cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",1.47E-156,565,100,100
Zotu1331,gi|1934897008|gb|MW278783.1|,1888264,Thalamita integra,Thalamita integra,Eukaryota,100,313,313,658,0,0,0,1,313,346,658,"Thalamita integra voucher UF:Invertebrate Zoology:45999-Arthropoda cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",1.47E-156,565,100,100
Zotu1331,gi|1934895038|gb|MW277799.1|,1888264,Thalamita integra,Thalamita integra,Eukaryota,100,313,313,658,0,0,0,1,313,346,658,"Thalamita integra voucher UF:Invertebrate Zoology:45493-Arthropoda cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",1.47E-156,565,100,100
Zotu1331,gi|1934895032|gb|MW277796.1|,1888264,Thalamita integra,Thalamita integra,Eukaryota,100,313,313,658,0,0,0,1,313,346,658,"Thalamita integra voucher UF:Invertebrate Zoology:45488-Arthropoda cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",1.47E-156,565,100,100
Zotu1352,gi|537469724|gb|KC706713.1|,1394398,Lucifer sp. BMOO-03673,Lucifer sp. BMOO-03673,Eukaryota,98.722,313,313,313,4,0,0,1,313,1,313,"Lucifer sp. BMOO-03673 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",3.94E-151,547,100,100
Zotu1394,gi|2452631470|ref|NC_071896.1|,1232802,Amphibalanus reticulatus,Amphibalanus reticulatus,Eukaryota,99.681,313,313,15062,1,0,0,1,313,393,705,"Amphibalanus reticulatus mitochondrion, complete genome",6.25E-155,561,100,100
Zotu1394,gi|1020994500|gb|KU204256.1|,1232802,Amphibalanus reticulatus,Amphibalanus reticulatus,Eukaryota,99.042,313,313,681,3,0,0,1,313,351,663,"Amphibalanus reticulatus isolate 142732A cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",3.24E-152,552,100,100
Zotu1394,gi|1020994680|gb|KU204346.1|,1232802,Amphibalanus reticulatus,Amphibalanus reticulatus,Eukaryota,98.722,313,313,681,4,0,0,1,313,351,663,"Amphibalanus reticulatus isolate 151946A cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",3.94E-151,547,100,100
Zotu1394,gi|1927958278|gb|MW196422.1|,1232802,Amphibalanus reticulatus,Amphibalanus reticulatus,Eukaryota,97.764,313,313,645,7,0,0,1,313,333,645,"Amphibalanus reticulatus voucher Lp 06 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",8.69E-147,534,100,100
Zotu1395,gi|1788196777|gb|MK990594.1|,308475,Paramoeba branchiphila,Paramoeba branchiphila,Eukaryota,98.722,313,313,825,4,0,0,1,313,93,405,"Paramoeba branchiphila strain RP cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",3.94E-151,547,100,100
Zotu1400,gi|1548994291|gb|CP034495.1|,111789,eukaryotic synthetic construct,eukaryotic synthetic construct,N/A,100,312,312,88299790,0,0,0,1,312,22027030,22027341,Eukaryotic synthetic construct chromosome 17,5.11E-156,563,100,100
Zotu1400,gi|974576815|ref|NG_046602.1|,9606,Homo sapiens,human,Eukaryota,100,312,312,1741,0,0,0,1,312,493,804,Homo sapiens MT-CO1 pseudogene 13 (MTCO1P13) on chromosome 17,5.11E-156,563,100,100
Zotu1400,gi|575878783|emb|HG800479.1|,9606,Homo sapiens,human,Eukaryota,100,312,312,716,0,0,0,1,312,372,683,"Homo sapiens mitochondrial partial COI gene for cytochrome oxidase subunit 1, isolate NMZ_BC11",5.11E-156,563,100,100
Zotu1400,gi|575878779|emb|HG800477.1|,9606,Homo sapiens,human,Eukaryota,100,312,312,719,0,0,0,1,312,372,683,"Homo sapiens mitochondrial partial COI gene for cytochrome oxidase subunit 1, isolate NMZ_BC9",5.11E-156,563,100,100
